Title,hoax,prediction
Ahok Ungkap Alasannya Pilih PDI-P daripada Partai Baru,0,0
"Genap 72 Tahun, Ini Perjalanan Politik Megawati Soekarnoputri...",0,0
Muhammadiyah soal Tunda Pemilu 2024: UUD Jangan Dibaca Secara Tekstual,0,0
"Sekjen Kemensos Minta Maaf usai Diusir DPR, Gara-gara Chat WhatsApp",0,0
Mendagri Tegaskan Penjabat Kepala Daerah Akan Dievaluasi Setiap Tiga Bulan,0,0
"“NPWP dan NIK Mau Digabung, Semua Penduduk Indonesia Akan Dipajaki..?”",1,1
Foto Anak Piatu Iraq Melukis Sosok Ibunya di Lantai dan Tidur di Posisi Dada Ibunya,1,1
Helikopter Milik Azerbaijan Jatuh,1,1
Video Kemunculan UFO di Bandung,1,1
Burung Camar Mengambil Pizza Utuh dari Meja,1,1
“Alergi setelah digigit tomcat/sejenis seranga”,1,1
Bursa Pj Gubernur Pengganti Anies: Heru Budi Hingga Marullah Matali,0,0
"Panglima TNI Yudo Margono Respons Jokowi Soal Politik Praktis: Sejak Pemilu Pertama, Tentara Netral",0,0
Projo Bantah Panda Nababan soal Jokowi Punya Sifat Pendendam,0,0
Jusuf Kalla: Tjahjo Kumolo Telah Mengabdikan Diri dengan Baik,0,1
HOAX: Daftar Obat Terlarang BPOM (Kop Surat RS Siloam),1,1
"Gibran Berpeluang Diusung di Pilkada DKI Jakarta, Ini Tanggapan FX Hadi Rudyatmo",0,0
"Relawan Yakin Capres Pilihan Jokowi Tak Jauh dari Prabowo, Ganjar, dan Anies",0,0
Ketua DPW PSI Jakarta Michael Sianipar Mengundurkan Diri,0,0
Nama AstraZeneca Memiliki Arti ‘Senjata yang Mematikan’,1,1
PBNU Bakal Gelar Konferensi Besar Bahas Peraturan Perkumpulan,0,0
Ketum JoMan Minta Denny Siregar Setop Narasi Kebencian di Medsos,0,0
"Bantuan Rumah Gempa Cianjur Tak Langsung Sekali Cair, Jokowi Khawatir Jadi Motor",0,0
"PKB dan Gerindra Sama-sama Usung Ketum Jadi Capres, Fadli Zon Bicara Elektabilitas",0,0
Formappi: Wacana Presiden 3 Periode Pernah Muncul Zaman SBY,0,0
Luhut Pandjaitan Dirawat di Belgia,1,1
Video “polisi cina kok di indonesia”,1,1
Gambar hasil suntingan di berita “Sandiaga Tak Yakin Indonesia Raih Juara di Asian Games 2018”,1,1
Cerita Surya Paloh soal Pertemuannya dengan Jokowi,0,0
Alasan Muhaimin Iskandar Setuju Masa Jabatan Kepala Desa 9 Tahun,0,0
AHY Berharap Penetapan Pendamping Anies Baswedan Bukan Kawin Paksa,0,0
"Luhut soal Tudingan Bisnis PCR: Kalau Terima Duit, Saya Resign",0,0
“Pemberitahuan Pemadaman Listrik Wilayah Kabupaten Brebes”,1,1
"Pansus RUU IKN Bengkak usai Aturan Diubah, Baleg Dalih Agar Fleksibel",0,0
"Pasca-Krisis, Pemilu Parlemen Digelar di Lebanon",0,0
“Orang Cina SIAP Perang dengan Pribumi dengan Senjata Replika”,1,1
"Survei Indikator: Jokowi-Ma’ruf Amin 54,9 Persen, Prabowo-Sandiaga 34,8 Persen",0,1
4 Fakta di Seputar Deklarasi Anies Presiden dan Isu Formula E,0,0
Arifin Panigoro dan Harapannya Agar Presiden Seputih Kapas,0,0
Partai Politik Ambil Nomor Urut untuk Pemilu 2024,0,0
Gatot Nurmantyo Klaim 'Ditembak' Tokoh Politik untuk Pilpres,0,0
"Survei Capres SMRC: Ganjar Teratas, Anies Kalah dari Jokowi",0,0
“Dorce Bantah Menuding Ratna Sarumpaet sebagai Transgender”,1,1
PGRI Desak Tunjangan Profesi Guru Diatur Eksplisit di RUU Sisdiknas,0,0
Kemenag Minta Masjid Tak Jadi Tempat Politisasi Agama Jelang Pemilu,0,0
Memprediksi Arah dan Tujuan Politik Koalisi Indonesia Bersatu,0,0
Nama Usulan Jokowi Gantikan Lili KPK: Johanis Tanak dan Nyoman Wara,0,0
"Sanksi Ringan ke Ganjar, PDIP Disinyalir Melunak",0,0
"[POPULER REGIONAL] ""Dipecat Pun Saya Tetap PDI-P"" | Anies Baswedan Bantah Safari Politik di Solo",0,0
"Farhat Abbas Dirikan Partai Pandai, Elza Syarief Jadi Waketum",0,0
Prabowo Minta Maaf Acara HUT Gerindra Bikin Macet Kawasan Ragunan,0,0
Klarifikasi terkait Video Viral Pagar Masjid Istiqlal yang Ditutup,1,1
Informasi Jaringan Internet Di Sulawesi Tengah Akan Mati Total Pada 26-27 November,1,1
"Tjahjo soal Perwira Pj Kepala Daerah: Tak Salah, Dasar Hukum Kuat",0,0
"Zulkifli Hasan Puji Erick Thohir: Pekerja Keras, Dibutuhkan Negeri",0,0
Rekayasa Lalu Lintas di Jalan Kemang Raya,1,1
NasDem Perkirakan Demokrat dan PKS Deklarasikan Anies Baswedan Akhir Januari,0,0
"Anak Ridwan Kamil Hilang di Swiss, Pegawai Pemprov Jabar Gelar Doa Bersama",0,0
"“Para TKA Cina itu Akhirnya Akan Bisa Membuat Dokumen Apapun dari Barak, Mess atau Apartemennya”",1,1
Momen Puan-Airlangga Hartarto Jalan Santai di Monas,0,0
Hanya Dengan Obat Sirup Dapat Menyembuhkan Berbagai Penyakit Paru-Paru,1,1
Eks KPU soal Dugaan Manipulasi Pemilu: Bawaslu Kerja atau Tidak?,0,0
"Menuai Kritik Warganet Soal Orde Baru, Koordinator BEM SI: Saya Siap Dikritik",0,0
"Anies-Ganjar Berkibar di Rakernas NasDem, DPP: Belum Tentu Masuk Rekomendasi",0,0
"Isu Andika Tambah Masa Jabatan, Golkar Singgung Kesejahteraan Prajurit",0,0
PPP Harapkan Romahurmuziy Jadi Duta Antikorupsi Setelah Kembali Masuk Partai,0,0
Anggota DPR Minta Pemerintah Segera Rumuskan Langkah Antisipatif soal Cacar Monyet,0,0
"“Kartu SIM XL, Indosat, Smarfren, dan Telkomsel Disadap Badan Intelijen AS”",1,1
BUNGA MAHAMERU/ARYA YANG MEKAR 400 TAHUN SEKALI,1,1
2 Hakim Agung Tersangka KPK Dinilai Imbas Pemerintah Terlalu Sibuk Urus Ekonomi dan Politik,0,0
Kepala Dinas Kesehatan Banjarmasin Meminta Dana Melalui WhatsApp,1,1
"Anies Kunjungi Sumut, Massa Pendukung Berebut Bersalaman",0,0
Sampul Majalah Tempo “SANG DALANG PERUSAK BHINNEKA”,1,1
"Running text Metro TV, Istighosah Tanggal 5 Februari Dirumah Djan Faridz Dihadiri Oleh Kiai Said Aqil Siroj",1,1
Pengamat Politik Puji Strategi KIB yang Belum Munculkan Nama Capres 2024,0,0
Foto Pasca-Banjir di Kulawi Pada 16 Desember 2020,1,1
"Pengamat Ungkap Beda Karakter Pemilih Anies, Ganjar dan Prabowo",0,0
PDIP Bela Ketua KPU yang Lempar Peluang Pileg Proporsional Tertutup,0,0
"Anies Baswedan Bertemu Ahmad Heryawan Besok, Begini Agendanya",0,0
"MPR Minta Jokowi Pecat Sri Mulyani: Anggaran Dipotong, Ingkar Janji",0,0
“Ternyata begini cara Presiden mengajarkan politik”,1,1
“Terkuak ***** PKS ini sering dibelai”,1,1
"Fakta Dugaan Politik Uang Ratusan Juta di Riau, Berawal dari Laporan Warga dan Penjelasan Partai Gerindra",0,0
"Selain PKB, Pengamat Politik Duga Partai Lain Juga Ingin Pemilu 2024 Ditunda",0,0
"Ada Nama Megawati di Survei SMRC Capres 2024, Sekjen PDI-P: Karena Ada di Hati Rakyat",0,0
Rumah Anies Baswedan digeruduk oleh pendukung Sandiaga Uno,1,1
PDIP Kalem Sikapi Kenaikan Elektabilitas Demokrat-PKS,0,0
"Dicopot dari Ketua Fraksi NasDem, Mad Ali Akui Agar Fokus di DPP",0,0
PAN Dukung Pemilu 2024 Tanpa Kegaduhan Politik Identitas,0,0
“Pulau Kita di Kabupaten Berau Sudah Dijual”,1,1
"Bertemu Airlangga Bahas Penundaan Pemilu, Surya Paloh: Tak Perlu Diskursus Lagi",0,0
"Singapura Negara Pertama yang Lakukan Otopsi Jenazah Covid-19, Sumber Kemenkes Singapura",1,1
"PDI-P Diblacklist dari Peserta Pilpres, Tak Bisa Usung Capres",1,0
"Merasa Kecil di DPR, PPP Terbuka Usung Capres dari Luar",0,0
Infografis Bawaslu Kepri Tentang Pihak Yang Tidak Boleh Ikut Kampanye,1,1
"Jaring Capres, Gabungan Relawan Jokowi Gelar Musra di Sulsel 2 Oktober",0,0
"Anwar Ibrahim Perdana Menteri Malaysia, Akhir Kisah Dramatis 24 Tahun Penantiannya",0,0
Alissa Wahid Sebut Pemerintah Rusak Tatanan Sosial di Desa Wadas,0,0
"Partai Besutan Tommy Soeharto dan Partai ""Wanita Emas"" Tak Lolos Verifikasi Administrasi Tahap I",0,0
Sertifikasi Khatib dengan Persyaratan dan Nominal Penghasilan,1,0
"Nasdem Tantang PDIP Adu Prestasi, Singgung Menteri yang Ditangkap KPK",0,0
Inspirasi Bupati Tegal Umi Azizah: Hapus Setoran ke Atasan,0,0
"Foto Jari Membentuk Simbol “L” dari Kader PSI Bersama Relawan Jokowi, Disebut Mulai Stres",1,1
Emoticon Baterai Pengisi Baterai Ponsel Ciptaan Mahasiswa Terbaik UI,1,1
Jokowi Dinilai Bisa Tentukan Pemenang Pilpres 2024,0,0
Wacana Pembentukan Kodam di Tiap Provinsi Dinilai Bertentangan UU TNI,0,0
Ini Alasan Menteri Tjahjo Kumolo Tak Cabut Edaran ASN Jadi Komponen Cadangan,0,0
"Di Acara HIPMI, Jokowi Perkenalkan Prabowo-Erick Thohir Sebagai Capres",0,0
SEMUA YANG BERBAU JAWA DI JAYAPURA HANCUR,1,1
Desmond Sentil Usul PDIP soal Sukarno: Masa Negara Harus Minta Maaf?,0,0
"Pulau Pasir Mencekam, Australia Bombardir Nelayan NTT",1,1
"Fosil Tulang Manusia Raksasa Ditemukan di Gua Khao Khanap Nam, Thailand",1,1
Kebakaran di Perumahan Polda Jabar karena Membubarkan Pengajian,1,1
Foto Pelajar SMP Pegang Spanduk Berisi Kritikan Terhadap Jokowi yang Kerjanya Cuma Utang dan Jual Aset,1,1
MPR Tantang Denny Indrayana Ungkap Kelompok Ingin Sidang Istimewa,0,0
Gerindra Tak Kunci Posisi Capres dalam Koalisi dengan PKB,0,0
Ganjar dan Anies Diprediksi Jadi Capres Koalisi Golkar-PAN-PPP,0,0
Foto Formasi Batu Kepala Ikan Besar,1,1
Ketua DPRD DKI Periode 2019-2024 Diputuskan Megawati,0,0
"Jokowi Nyatakan “JANGAN KELUAR RUMAH, KALO BOSAN NONTON DRAKOR SAJA”",1,1
"Kisah Nyata Arif, Anak Berusia 8 Tahun, Narapidana Cerdas Yang Membunuh Preman dan Kabur dari Lapas Sebanyak Tiga Kali",1,1
Video Teknik Menahan Napas Untuk Deteksi Covid-19,1,1
"Wagub soal Formula E DKI: Didiskusikan, Tak Perlu Interpelasi",0,0
Aturan yang Melarang Prajurit TNI Duduki Penjabat Bupati Dianggap Kurang Tegas,0,1
 Foto Seorang Anak Memberikan Masker Gratis Kepada Warga Tidak Mampu,1,1
Photos of “Sam the Koala” and “Cooper & Merlot”,1,1
PDIP soal Ganjar Diusung Partai Lain: Tradisi Politik Tak Bajak Kader,0,0
Kapolri Minta Pemilu Pemilu 2024 Tak Gunakan Politik Identitas,0,0
Surat Rekrutmen SDM PKH Tahun 2021 Kemensos,1,1
Dosen Kedokteran Gigi UI Meninggal Karena COVID-19,1,1
Survei: Prabowo-Cak Imin Ungguli Ganjar-Andika hingga Anies-AHY,0,0
"Ganjar Pranowo Siap Maju Capres 2024, PPP: Kami Cermati di Internal dan Eksternal",0,0
Survei Litbang Kompas: Parpol Baru dan Nonparlemen Belum Banyak Dikenal Publik,0,0
“waduk Pluit diterlantarkan pa Heru gercep dua hari bekerja langsung dikeruk dan dibersihkan”,1,1
"Jokowi Bertemu PM Kanada, Minta ICA-CEPA Tuntas Tahun Depan",0,0
Artikel “Polisi Benarkan Ada Upaya dari FPI dalam Penyebar Kaos & Atribut PKI”,1,1
Dasar Hukum Capres Hanya Bisa Ikut Pilpres Jika Direstui Parpol,0,0
BKPM Anggap Wajar Investasi Merosot di Tahun Politik,0,0
"Dilantik Jadi Dubes, Agus Widjojo Masih Jabat Gubernur Lemhanas",0,0
Prabowo Janji Indonesia Punya 50 Kapal Perang Siap Tempur 2024,0,0
PKB Anggap Jokowi Belum Full Beri Dukungan ke Capres Tertentu,0,0
Wagub DKI Harap DPRD Batalkan Interpelasi Formula E,0,0
"Anggota DPR ke Kazakhstan Bahas IKN, Abaikan Seruan Jokowi dan Puan",0,0
Kader PDIP Solo Usul Kaesang Duet dengan Anak FX Rudy di Pilwalkot,0,0
Video Rusia Mendukung Indonesia dalam Perang Menghadapi Australia,1,1
"BURT DPR: Proyek Kalender Rp955 Juta Belum Disetop Total, Dikaji Ulang",0,0
Ibu Hamil Dilarang Nonton Gerhana karena Bahaya,1,1
Timses Sebut Jokowi Tak Miliki Beban Politik Tuntaskan Kasus HAM jika Terpilih Lagi,0,0
AHY Minta Kader Tak Jemawa Elektabilitas Demokrat Naik,0,0
Budaya Politik Parokial: Pengertian dan Cirinya,0,0
"Milad Partai Ummat, Amien Rais Ajukan 4 Permintaan ke Jokowi",0,0
Politikus PKS Minta Maaf Usai Walk Out saat Pengesahan RKUHP,0,0
Cak Imin Ogah Lanjutkan Ide Tunda Pemilu 2024: Digebukin Banyak Orang,0,0
"Tutup Muktamar Muhammadiyah dan Aisyiyah, Ini Pesan Wapres Ma'ruf Amin",0,0
Ancaman Bagi Integrasi Nasional,0,0
“Satgas Pangan Polri Pastikan Tak Ada Telur Palsu Beredar di Pasar”,1,1
"Partai Gelora, Pecahan PKS yang Bakal Berlaga di Pemilu 2024",0,0
MPR Minta Andika Skrining Calon TNI Cegah Paham Komunis,0,0
Ganjar Pranowo: Cuaca Politik Lagi Enggak 'Genah',0,0
"Top Nasional: Aset Indra Kenz Senilai Rp 57,2 M Disita, Aturan Nikah Beda Agama",0,0
3 Program Politik Etis atau Politik Balas Budi,0,0
"Begituan di Ruang Kosong, Adik Brigadir J beri bukti hubungan PC dan KM | Hakim Kaget Bukan Main",1,1
Fraksi PKB-PPP Soal PJ Sekda DKI: Gak Bisa Main Gonta-Ganti,0,0
Video “Lagu Bengawan Solo di Penutupan Olympiade Tokyo”,1,1
Video Penampakan Putri Duyung di Laut,1,1
"Dari DR. Ir. Hj. Sri Nurdiati, Dekan FMIPA IPB : “Banyak Yang Tidak Tahu: Ini Rahasia Imunitas Tubuh”",1,1
"Setelah Nasdem dan Gerindra, Puan Bakal Safari Politik ke PKB",0,0
Suara Akar Rumput Nasdem Terbelah Antara Anies Baswedan dan Ganjar Pranowo,0,0
"Tak Diberi Uang Kubu Moeldoko, Kader Demokrat Balik ke AHY",0,0
Pria Misterius dari Dimensi Lain,1,1
NasDem Ungkap Alasan Koalisi Perubahan Belum Terbentuk,0,0
DPR Akan Panggil Kapolri Soal Brigadir J Usai Masa Reses,0,0
"Surya Paloh Berencana Kunjungi Megawati, Berharap Diterima dengan Baik",0,0
"Kaesang Pangarep Berminat Terjun ke Politik, Deretan Parpol yang Siap Tampung",0,0
Staf KSP Bilang Belum Ada Rencana Terapkan PPKM Darurat Hadapi Omicron,0,0
"Tito Jadi Menko Polhukam Ad Interim, Pimpin Tim RKUHP Pemerintah",0,0
Bamsoet Jelaskan soal Hidupkan Lagi Wacana Perpanjangan Jabatan Jokowi,0,0
Hasto Sebut Megawati Minta PDIP Tak Tergoda Genderang Pemilu 2024,0,0
"Rapat di DPR, Walkot Tidore Cerita PLTU Bocor Cemari Pemukiman Warga",0,0
Panglima TNI Jawab Soal Peluang Jadi Capres 2024,0,0
Hasto PDIP Sebut Megawati dan Jokowi Bahas Keberlanjutan Kepemimpinan Bangsa,0,0
“Viralkan Berulang – ulang karena Ini Masalah Nyawa”,1,1
Bambang PDIP Respons Gerakan Rumah Ganjar: Kok Enggak Izin Megawati?,0,0
Istana Beri Sinyal Panglima TNI Setelah Andika Perkasa dari TNI AL,0,0
"Kasus Pencurian Jenazah Covid-19 di Parepare, Polisi Amankan Mobil Ambulans Diduga Milik Partai Politik",0,0
"Cermati Gejolak Politik Dunia, Bursa Asia Bergerak Hati-Hati",0,0
Foto Dokumentasi Pernikahan Massal Antara Pria Dewasa dan Gadis Pra-Remaja,1,1
“Jelang gerhana bulan dua matahari muncul matahari asli dan yang lainnya bulan. Fenomena Pemburu Bulan”,1,1
Politikus NasDem: Anies Terima Kasih ke Paloh Usai Masuk Bursa Capres,0,0
Gus Yahya: Gagasan Ulama Indonesia Dibutuhkan Masyarakat Dunia,0,0
"Ketua MK Anwar Usman Akan Nikahi Adik Jokowi, Ini Kata Jubir MK",0,0
(DISINFORMASI)Februniye Walikota Kristen Pertama Di Kota Mardin yang Mayoritas Warganya Beragama Islam,1,1
"NasDem 90 Persen Usung Anies Baswedan, Koalisi Diumumkan November Mendatang",0,0
DPR Minta TNI Bebaskan Sandera Susi Air dari OPM di Papua,0,0
"Golkar Sarankan Ridwan Kamil Lanjutkan Karier Politik di Jabar, Bukan di Pilpres 2024",0,0
DPRD Buka Opsi Voting Tentukan 3 Calon Pj Gubernur DKI Pengganti Anies,0,0
"Buruh Lanjutkan Demonstrasi pada 14 Mei, Bawa 16 Tuntutan",0,0
KPU Usul Masa Kampanye Pemilu 2024 Tujuh Bulan Mirip 2019,0,0
"OTT KPK, Mahar Jabatan dan Politik Dinasti di Probolinggo",0,0
"Suami Yenny Wahid Gabung PSI, Diperkenalkan Langsung ke Jokowi",0,0
Facebook Ingin Kurangi Konten Berbau Politik di News Feed,0,0
"Perjalanan Politik Muhyiddin Yassin, Perdana Menteri Baru Malaysia",0,0
Subsidi Pulsa Rp250 Ribu dan Kuota 75Gb dari Kemendikbud,1,1
Akun Instagram Akulaku Bernama akulaku.costumer.1x24jam,1,1
: Hati -hati Panggilan Telpon Nomor Tidak Dikenal !!,1,1
Definisi Partai Politik Menurut Ahli dan Undang-undang,0,0
Sidang Paripurna DPR Setujui 3 Calon Anggota DKPP Baru,0,0
"Jika Pemilu 2024 Ditunda, LP3ES: Indonesia Tak Lagi Disebut Negara Demokrasi",0,0
TNI: 8 Karyawan Tewas Ditembak KKB saat Perbaiki BTS di Ilaga Papua,0,0
Andika Perkasa Masuk Bursa Capres 2024 Versi Litbang Kompas,0,0
"Politikus Demokrat Parodikan Jokowi, Sarankan Lockdown",0,0
Pengamat Politik Nilai Indonesia Belum Siap Nyoblos Via Internet di Pemilu 2024,0,0
Bantuan Covid-19 oleh BRI Melalui BRIVA,1,1
Kelompok Mahasiswa Cipayung Plus Terima Uang dari BIN untuk Tidak Mengkritisi dan Dukung Jokowi – Ma’ruf Amin,1,1
"Pertemuan Cak Imin dan Puan, Ziarah Makam Taufiq Kiemas Pagi Ini",0,0
Hasto Kristiyanto Ungkap Alasan PDIP Dukung Jabatan Kepala Desa 9 Tahun,0,0
Jakarta tanggal 12-15 Februari Lockdown,1,1
Seputar Jakarta News: “Alumni 212 Gelar Setahun Aksi 411 di Masjid Al Azhar”,1,1
"Dukung Pesan Jokowi agar Antarpartai Tak Saling Menjatuhkan, Cak Imin: Persaingan Sah Saja Asal Sehat",0,0
AKUN WHATSAPP WAKIL BUPATI SUKOHARJO AGUS SANTOSA MENWARKAN PROGRAM BANTUAN,1,1
"Usulan Ambang Batas 7 Persen, PPP Khawatirkan Oligarki Politik",0,0
The “pray for italy” Video,1,1
Ridwan Kamil Bertemu Prabowo Subianto: Salah Satu Silaturahmi,0,0
Relawan Anggap Pernyataan Ganjar Siap Nyapres Sinyal Dukungan Megawati,0,0
Imparsial Minta Polri Perkuat Netralitas Menjelang Tahun Politik,0,0
“Lightning striking water”,1,1
"Bupati Luwu Utara, Indah Putri Indriani Tidak Mempunyai Akun Facebook",1,1
Cak Imin Unggah Gambar 'Wanita Tak Pernah Salah' Usai Debat Yenny,0,0
Air Surut 15 Meter di Pelabuhan Banten,1,1
"Jelang Pemilu, Ketua DPR Harap Elite Politik Tak Buat Pernyataan Gaduh",0,0
Politikus PAN Sentil Mahfud: Jangan Tambah Kegaduhan Kasus Brigadir J,0,0
“Kadis LH DKI Jakarta Tidak Meminta Sejumlah Uang untuk Keperluan Tertentu melalui Akun Media Sosial”,1,1
DPR Respons Kritik Baju Ala Militer Saat Uji Kelayakan Andika Perkasa,0,0
"Sekjen PAN: Kita Jangan Lagi Terjebak Politik Identitas, Itu Memecah Belah",0,0
"Survei Golkar Turun, Pakar Ramal Airlangga Tetap Kuda Hitam di 2024",0,0
“Biadab nya China Komunis Inilah yg terjadi dengan Saudara² Kita Muslim Uyghur”,1,1
"Viral, Rekaman Suara Calon Dimintai Mahar Politik Rp 45 Miliar dalam Pilkada Sulsel",0,0
Pose “Jari L” oleh PLN,1,1
Survei Litbang Kompas: Pemilih Enam Partai Politik Setuju Pemilu 2024 Tetap Digelar,0,0
"Senayan, Tongseng dan Utang Asing Alutsista 1,7 Kuadriliun",0,0
Respons Tipis Jokowi soal Pertemuan Surya Paloh dan Isu Rabu Pon,0,0
Foto Panorama yang Diambil saat Berguling Menuruni Bukit,1,1
Desain Helm Covid-19 Pada Kompetisi NFL,1,1
Kebakaran Hutan Berhenti di Perbatasan Amerika-Kanada,1,1
"Singgung Kebocoran Data, Cak Imin Ungkap Urgensi RUU PDP Disahkan",0,0
"Dokumen Belum Lengkap, Prima hingga Partai Farhat Abbas Diberi Waktu sampai 14 Agustus",0,0
PDIP Sebut Rencana Golkar Gaet Ganjar di 2024 Cuma Cek Ombak,0,0
Hasto Sebut Pertemuan Mega-Jokowi Tak Berkaitan dengan Anies,0,0
Video Kedatangan Tentara Indonesia di Palestina,1,1
"Survei IPO, Jokowi Dinilai Berhasil Pencitraan soal Kinerja",0,0
PSI Siap Hadapi Viani: Dia Akan Semakin Permalukan Dirinya,0,0
Budi Gunawan BIN Bilang Proyek IKN Harus Optimalkan Sumber Daya dalam Negeri,0,0
Lowongan Kerja Vaksinator di Puskesmas Kota Batu,1,1
"Jadi Pemilik Persikota Tangerang, Prilly Latuconsina: Tak Ada Unsur Politik atau Tekanan Pihak Lain",0,0
Pakar Sebut Andika Perkasa Kawal Jokowi Bukan Sinyal Suksesi Panglima,0,0
Ridwan Kamil Yakin Dukungannya Banyak di Jawa Barat dan Jakarta,0,0
"Medsos Bivitri Susanti Diretas, Demokrat: RI Bisa Dicap Demokrasi Rasa Otoriter",0,0
Pengamat Prediksi PSI Pincang dan Gelap Gulita di Pemilu 2024,0,0
"Fokus Turun ke Rakyat, PDI-P Ogah Bahas Capres-Cawapres dan Manuver Politik",0,0
"Partai Republiku Indonesia, Hanura, dan PKB-Gerindra Bakal Daftar Pemilu Hari Ini",0,0
Foto Kebobrokan Indonesia yang Harus Ditutupi,1,1
Video “penampakan ribuan burung gagak di kota wuhan china!”,1,1
“Hati-hati mengonsumsi beberapa bagian ayam ini”,1,1
"Rio Capella Sebut Nasdem Jadi Restoran Politik, Ketua DPP: Yang Menyimpang Itu Dia",0,0
AHY Minta Kader Demokrat Miliki Mentalitas Kuda Hitam,0,0
Jokowi Lepas Bantuan US$ 1 Juta Lebih untuk Banjir Pakistan,0,0
Moeldoko Harap Momen Idul Fitri Jadi Pemersatu Bangsa di Tahun Politik,0,0
ANIES RESMI DICOPOT !,1,1
"Usulan Penundaan Pemilu 2024, PPP: Tak Perlu Kembali ke Masa Lalu",0,0
Alhamdulillah Akhirnya Aceh Bisa Berangkat Haji Tanpa Melalui Indonesia,1,1
Relawan Ganjar Bentuk Dewan Kopral untuk Saingi Dewan Kolonel Puan,0,0
SALAH LAWAN.! DEPE PERMALUKAN FARHAT – KETAKUTAN FARHAT MINTA MAAF KE BUNDA CORLA – LAPOR BALIK.,1,1
Prabowo Utus Kepala Badan Instalasi Strategis Pertahanan ke UAE,0,0
"Kertas suara Pemilu dibakar seperti sampah, kecurangan ini mau didiamkan karena dilindungi oleh aparat dan pejabat?",1,1
Jokowi Kritik Aturannya Sendiri Soal Perubahan Nama IMB,0,0
"Harta Kekayaan 4 Calon Kepala Otorita IKN, Tumiyana Paling Tajir",0,0
Wali Kota Baubau Meninggal Dunia,1,1
Gerindra Yakin Massa Tak Terprovokasi Jelang Demo 21 Mei,0,0
Informasi Razia Kendaraan di Cicurug,1,1
"Soal Masa Kampanye Pemilu 2024, KPU: Cegah Pembelahan di Masyarakat",0,0
Mantan Ketua KPK hingga Keponakan Khofifah Daftar Bacalon DPD Jatim,0,0
"NasDem Usulkan Deklarasi Koalisi 10 November, Demokrat: Masih Kami Diskusikan",0,0
"Relawan Nilai Keterbukaan NasDem, Demokrat, PKS Jadi Tradisi Politik Baru di Indonesia",0,0
"Koalisi Tak Kunjung Terbentuk, Partai NasDem Sebut Hindari Koalisi Transaksional",0,0
"Ada 3 Provinsi Baru di Bumi Papua, Apa Dasar Pembentukannya?",0,0
Mahfud MD Sentil DPR Lama Bahas RUU PPRT: Ada yang Seminggu Selesai,0,0
Ma'ruf Minta PM Belanda Ajukan Permintaan Maaf Resmi soal Perbudakan,0,0
"Jokowi ke Grasberg, Bakal Luncurkan 5G Mining Kerjasama Telkom - Freeport",0,0
"Fasisme: Pengertian, Konsep, dan Pemimpin yang Menganutnya",0,0
Akun WhatsApp Wakil Bupati Pringsewu Meminta Sejumlah Dana,1,1
Megawati Terisak Saat Terima Gelar Profesor Kehormatan dari Institut di Korsel,0,0
DPR Dukung Pembubaran Satgasus Merah Putih: Lembaga dalam Lembaga,0,0
Komisi II DPR Bahas Lagi Anggaran Pemilu 2024 Sebelum Lebaran,0,0
SMS Bantuan BPJS Kesehatan Sebesar Rp78 Juta,1,1
Surya Paloh Akui Sumbangkan Nama Capres-Cawapres ke Jokowi,0,0
(SALAH): Info Rekruitmen BUMN PT Nindya Karya (Persero),1,1
"Usut Polemik Minyak Goreng, Panja Pangan dan Bahan Pokok Segera Panggil 4 Pihak",0,0
GP Ansor Kota Pekalongan Mengajak Jangan Pilih Caleg Nonmuslim di Dapil X Jateng,1,1
"Launching Survei Partisipasi Politik dan Lingkungan, Generasi Melek Politik Ajak Gen Z dan Milenial untuk Lebih Kritis",0,0
HRS Membawa Kertas Bertuliskan “Happy Valentine Virza”,1,1
Daftar Pengurus Partai Pelita: Ada Eks Pendiri PAN & Mantan Ketua MUI,0,0
Golkar Bantah Isu Akan Usung Anies Baswedan di Pilpres 2024,0,0
"Video “Mesjid ditutup sementara, KATEDRAL BUKA UNTUK IBADAH MINGGU. rezim kurang ajar”",1,1
Panja Klaim RUU TPKS Tak Muat Frasa Sexual Consent,0,0
PDIP Jawa Barat Minta Pemerintah Tak Naikkan Harga BBM Bersubsidi,0,0
Bahaya Menyebarkan Ucapan Selamat Dengan Gambar dan Video,1,1
"Bawaslu Bolehkan Parpol Sosialisasi Nomor Urut, tapi Bukan Kampanye",0,0
HOAX: Melayu Singapura: “Negeri Kami Diambil Orang”,1,1
Anies Baswedan di Medan: Rasanya Seperti di Kampung Halaman Sendiri,0,0
“Beberapa Tips Untuk Mengurangi Rasa Khawatir Menggunakan Facebook”,1,1
"Mega Beri Potongan Pertama Kue Ultah ke Pramono, Basuki Dapat Ketiga",0,0
"Ditinggal Kader, Politikus PSI Bilang yang Antre Masuk Banyak",0,0
"Sirkuit Tak Kunjung Rampung, PDIP Minta Formula E Ditunda",0,0
